"Protocolo","Execucao","Base","Algoritmo","Repeticao","Fold_Externo","id","cp","profundidade_maxima","Acuracia_Media","Sensibilidade_Media","Especificidade_Media","Precisao_Media","F1_Media","MCC_Media","ROC_AUC_Media","Brier_Media","Log_Loss_Media","Acuracia_Balanceada_Media","Posicao","Selecionada"
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,3,"arvore_cp_0.005_profundidade_5",0.005,5,0.772633744855967,0.747747747747748,0.793340380549683,0.755974377925597,0.750407279174402,0.543263109683116,0.820600727577472,0.172808790766804,0.832388192642721,0.770544064148715,6,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.005_profundidade_3",0.005,3,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,1,TRUE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.005_profundidade_5",0.005,5,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,2,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.01_profundidade_3",0.01,3,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,3,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.01_profundidade_5",0.01,5,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,4,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.02_profundidade_3",0.02,3,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,5,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,4,"arvore_cp_0.02_profundidade_5",0.02,5,0.764043209876543,0.711711711711712,0.808491895701198,0.758714596949891,0.734323750723519,0.523553208984569,0.819077005123517,0.176976511601014,0.698779013956331,0.760101803706455,6,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.005_profundidade_3",0.005,3,0.781893004115226,0.693693693693694,0.856060606060606,0.802612821766048,0.744066902123168,0.560397317750367,0.803849303849304,0.174214238170707,0.952011753572889,0.77487714987715,1,TRUE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.01_profundidade_3",0.01,3,0.781893004115226,0.693693693693694,0.856060606060606,0.802612821766048,0.744066902123168,0.560397317750367,0.803849303849304,0.174214238170707,0.952011753572889,0.77487714987715,2,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.02_profundidade_3",0.02,3,0.781893004115226,0.693693693693694,0.856060606060606,0.802612821766048,0.744066902123168,0.560397317750367,0.803849303849304,0.174214238170707,0.952011753572889,0.77487714987715,3,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.005_profundidade_5",0.005,5,0.773662551440329,0.702702702702703,0.833333333333333,0.780185786435786,0.739164941338854,0.542817252074953,0.804463554463554,0.174622544505076,0.951504210275634,0.768018018018018,4,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.01_profundidade_5",0.01,5,0.773662551440329,0.702702702702703,0.833333333333333,0.780185786435786,0.739164941338854,0.542817252074953,0.804463554463554,0.174622544505076,0.951504210275634,0.768018018018018,5,FALSE
"cleveland_ncv_5x3_inner3_v1","cleveland_ncv_5x3_inner3_v1","Cleveland","decision_trees",3,5,"arvore_cp_0.02_profundidade_5",0.02,5,0.773662551440329,0.702702702702703,0.833333333333333,0.780185786435786,0.739164941338854,0.542817252074953,0.804463554463554,0.174622544505076,0.951504210275634,0.768018018018018,6,FALSE
